State,City,Date Local,NO2 Units,NO2 Mean,O3 Units,O3 Mean,SO2 Units,SO2 Mean,CO Units,CO Mean
Alabama,Birmingham,2014-01-01,Parts per billion,16.5125,Parts per million,0.01325,Parts per billion,0.363636,Parts per million,0.204545
Alabama,Birmingham,2014-01-02,Parts per billion,3.6625,Parts per million,0.018458,Parts per billion,-0.009091,Parts per million,0.158824
Alabama,Birmingham,2014-01-03,Parts per billion,1.725,Parts per million,0.019708,Parts per billion,0.79,Parts per million,0.177273
Alabama,Birmingham,2014-01-06,Parts per billion,4.8727269999999985,Parts per million,0.028583,Parts per billion,0.045,Parts per million,0.03
Alabama,Birmingham,2014-01-07,Parts per billion,12.7625,Parts per million,0.014792,Parts per billion,0.236364,Parts per million,0.26363600000000004
Alabama,Birmingham,2014-01-08,Parts per billion,58.58181800000001,Parts per million,0.004588,Parts per billion,3.525,Parts per million,0.7055560000000001
Alabama,Birmingham,2014-02-18,Parts per billion,7.693333,Parts per million,0.016375,Parts per billion,0.965,Parts per million,0.197727
Alabama,Birmingham,2014-02-19,Parts per billion,12.175,Parts per million,0.01375,Parts per billion,0.475,Parts per million,0.197273
Alabama,Birmingham,2014-02-20,Parts per billion,4.875,Parts per million,0.019125,Parts per billion,0.3,Parts per million,0.112727
Alabama,Birmingham,2014-02-21,Parts per billion,10.183333,Parts per million,0.018625,Parts per billion,0.522727,Parts per million,0.235
Alabama,Birmingham,2014-02-22,Parts per billion,16.070833,Parts per million,0.016875,Parts per billion,2.381818,Parts per million,0.349545
Alabama,Birmingham,2014-02-23,Parts per billion,18.908333,Parts per million,0.018375,Parts per billion,2.722727,Parts per million,0.366364
Alabama,Birmingham,2014-02-24,Parts per billion,6.7708330000000005,Parts per million,0.021292,Parts per billion,1.16,Parts per million,0.138
Alabama,Birmingham,2014-02-25,Parts per billion,17.004762,Parts per million,0.016416999999999998,Parts per billion,3.5727269999999995,Parts per million,0.200455
Alabama,Birmingham,2014-02-26,Parts per billion,4.595833,Parts per million,0.02475,Parts per billion,0.6863640000000001,Parts per million,0.174118
Alabama,Birmingham,2014-02-27,Parts per billion,6.12,Parts per million,0.019333000000000003,Parts per billion,0.571429,Parts per million,0.329048
Alabama,Birmingham,2014-02-28,Parts per billion,7.58,Parts per million,0.01725,Parts per billion,2.833333,Parts per million,0.342727
Alabama,Birmingham,2014-03-03,Parts per billion,3.485714,Parts per million,0.028824,Parts per billion,0.0,Parts per million,0.10823499999999996
Alabama,Birmingham,2014-03-04,Parts per billion,11.190909,Parts per million,0.012458,Parts per billion,0.461111,Parts per million,0.245909
Alabama,Birmingham,2014-03-05,Parts per billion,8.475,Parts per million,0.0028,Parts per billion,0.59,Parts per million,0.309
Alabama,Birmingham,2014-03-06,Parts per billion,8.6625,Parts per million,0.020938,Parts per billion,-0.021429,Parts per million,0.177143
Alabama,Birmingham,2014-03-07,Parts per billion,13.394118,Parts per million,0.015166999999999996,Parts per billion,1.022727,Parts per million,0.274091
Alabama,Birmingham,2014-03-08,Parts per billion,17.566667000000002,Parts per million,0.013708,Parts per billion,0.781818,Parts per million,0.479091
Alabama,Birmingham,2014-03-09,Parts per billion,12.908333,Parts per million,0.019208000000000003,Parts per billion,-0.040909,Parts per million,0.264545
Alabama,Birmingham,2014-03-10,Parts per billion,17.0875,Parts per million,0.014375,Parts per billion,0.275,Parts per million,0.32299999999999995
Alabama,Birmingham,2014-03-11,Parts per billion,14.245833,Parts per million,0.021708,Parts per billion,1.186364,Parts per million,0.360455
Alabama,Birmingham,2014-03-12,Parts per billion,6.164286,Parts per million,0.023583,Parts per billion,0.0,Parts per million,0.101818
Alabama,Birmingham,2014-03-13,Parts per billion,13.614285999999998,Parts per million,0.020875,Parts per billion,0.32105300000000003,Parts per million,0.189091
Alabama,Birmingham,2014-03-14,Parts per billion,19.130435,Parts per million,0.023958,Parts per billion,0.8318180000000001,Parts per million,0.281818
Alabama,Birmingham,2014-03-15,Parts per billion,8.5875,Parts per million,0.029125,Parts per billion,1.509091,Parts per million,0.211364
Alabama,Birmingham,2014-03-16,Parts per billion,9.65,Parts per million,0.018167,Parts per billion,0.022727,Parts per million,0.210909
Alabama,Birmingham,2014-03-17,Parts per billion,4.541667,Parts per million,0.0115,Parts per billion,-0.1,Parts per million,0.1755
Alabama,Birmingham,2014-03-18,Parts per billion,7.0125,Parts per million,0.0115,Parts per billion,1.338095,Parts per million,0.17600000000000002
Alabama,Birmingham,2014-03-19,Parts per billion,9.045833,Parts per million,0.0175,Parts per billion,0.072727,Parts per million,0.278235
Alabama,Birmingham,2014-03-20,Parts per billion,11.925,Parts per million,0.017,Parts per billion,0.794737,Parts per million,0.243182
Alabama,Birmingham,2014-03-21,Parts per billion,21.241667,Parts per million,0.021529,Parts per billion,2.25,Parts per million,0.410909
Alabama,Birmingham,2014-03-22,Parts per billion,15.585714,Parts per million,0.027444,Parts per billion,1.283333,Parts per million,0.355
Alabama,Birmingham,2014-03-24,Parts per billion,6.123529,Parts per million,0.031292,Parts per billion,1.71,Parts per million,0.171
Alabama,Birmingham,2014-03-25,Parts per billion,4.840909,Parts per million,0.029792000000000006,Parts per billion,0.55,Parts per million,0.170455
Alabama,Birmingham,2014-03-26,Parts per billion,12.129167,Parts per million,0.028917,Parts per billion,1.095,Parts per million,0.203182
Alabama,Birmingham,2014-03-27,Parts per billion,6.0125,Parts per million,0.035167000000000004,Parts per billion,0.754545,Parts per million,0.180455
Alabama,Birmingham,2014-03-28,Parts per billion,7.854166999999999,Parts per million,0.022542,Parts per billion,0.990909,Parts per million,0.14590899999999998
Alabama,Birmingham,2014-03-29,Parts per billion,3.1333330000000004,Parts per million,0.02625,Parts per billion,0.054545,Parts per million,0.121364
Alabama,Birmingham,2014-03-30,Parts per billion,6.516667,Parts per million,0.022875,Parts per billion,0.240909,Parts per million,0.185455
Alabama,Birmingham,2014-03-31,Parts per billion,21.854545,Parts per million,0.02025,Parts per billion,3.92,Parts per million,0.3855
Alabama,Birmingham,2014-04-01,Parts per billion,13.526667000000002,Parts per million,0.024364,Parts per billion,1.457143,Parts per million,0.319091
Alabama,Birmingham,2014-04-02,Parts per billion,5.87,Parts per million,0.023385,Parts per billion,0.284615,Parts per million,0.187143
Alabama,Birmingham,2014-04-03,Parts per billion,6.775,Parts per million,0.0195,Parts per billion,0.0125,Parts per million,0.21
Alabama,Birmingham,2014-04-04,Parts per billion,9.892308,Parts per million,0.024524,Parts per billion,0.11578900000000004,Parts per million,0.139474
Alabama,Birmingham,2014-04-05,Parts per billion,2.554167,Parts per million,0.0315,Parts per billion,0.209091,Parts per million,0.165909
Alabama,Birmingham,2014-04-06,Parts per billion,6.604167,Parts per million,0.021625,Parts per billion,1.109091,Parts per million,0.17363599999999998
Alabama,Birmingham,2014-04-07,Parts per billion,6.041667,Parts per million,0.022875,Parts per billion,0.37,Parts per million,0.1415
Alabama,Birmingham,2014-04-08,Parts per billion,4.304545,Parts per million,0.033375,Parts per billion,0.168182,Parts per million,0.157
Alabama,Birmingham,2014-04-09,Parts per billion,8.469565,Parts per million,0.025292,Parts per billion,0.17619,Parts per million,0.194762
Alabama,Birmingham,2014-04-10,Parts per billion,13.595833,Parts per million,0.030917,Parts per billion,1.009091,Parts per million,0.297273
Alabama,Birmingham,2014-04-11,Parts per billion,11.466667,Parts per million,0.024917,Parts per billion,1.045455,Parts per million,0.233158
Alabama,Birmingham,2014-04-12,Parts per billion,12.845833,Parts per million,0.028375,Parts per billion,1.777273,Parts per million,0.245909
Alabama,Birmingham,2014-04-13,Parts per billion,2.770833,Parts per million,0.031375,Parts per billion,0.5818180000000001,Parts per million,0.122727
Alabama,Birmingham,2014-04-14,Parts per billion,8.6625,Parts per million,0.01875,Parts per billion,0.588889,Parts per million,0.1885
Alabama,Birmingham,2014-04-15,Parts per billion,2.545833,Parts per million,0.030125,Parts per billion,0.045,Parts per million,0.123182
Alabama,Birmingham,2014-04-16,Parts per billion,7.295833,Parts per million,0.033417,Parts per billion,1.7863639999999998,Parts per million,0.189545
Alabama,Birmingham,2014-04-17,Parts per billion,4.491667,Parts per million,0.034125,Parts per billion,0.8954549999999999,Parts per million,0.113636
Alabama,Birmingham,2014-04-18,Parts per billion,6.358333,Parts per million,0.026667000000000003,Parts per billion,1.590909,Parts per million,0.136364
Alabama,Birmingham,2014-04-19,Parts per billion,5.7,Parts per million,0.031875,Parts per billion,4.0454550000000005,Parts per million,0.158182
Alabama,Birmingham,2014-04-20,Parts per billion,8.95,Parts per million,0.02925,Parts per billion,2.109091,Parts per million,0.212273
Alabama,Birmingham,2014-04-21,Parts per billion,15.427273,Parts per million,0.005,Parts per billion,2.015,Parts per million,0.2685
Alabama,Birmingham,2014-04-22,Parts per billion,11.7,Parts per million,0.021923,Parts per billion,0.45,Parts per million,0.249091
Alabama,Birmingham,2014-04-23,Parts per billion,8.7,Parts per million,0.03425,Parts per billion,0.7863640000000001,Parts per million,0.168824
Alabama,Birmingham,2014-04-24,Parts per billion,13.333332999999998,Parts per million,0.0415,Parts per billion,2.509091,Parts per million,0.242273
Alabama,Birmingham,2014-04-25,Parts per billion,5.3333330000000005,Parts per million,0.033708,Parts per billion,0.163636,Parts per million,0.14590899999999998
Alabama,Birmingham,2014-04-26,Parts per billion,12.520833,Parts per million,0.034,Parts per billion,1.677273,Parts per million,0.296364
Alabama,Birmingham,2014-04-27,Parts per billion,7.05,Parts per million,0.022,Parts per billion,0.645455,Parts per million,0.169545
Alabama,Birmingham,2014-04-28,Parts per billion,3.6125,Parts per million,0.020792,Parts per billion,0.315,Parts per million,0.11
Alabama,Birmingham,2014-04-29,Parts per billion,6.095833,Parts per million,0.019,Parts per billion,0.181818,Parts per million,0.17
Alabama,Birmingham,2014-04-30,Parts per billion,6.35,Parts per million,0.035706,Parts per billion,0.045,Parts per million,0.186818
Alabama,Birmingham,2014-05-01,Parts per billion,5.6375,Parts per million,0.035625,Parts per billion,0.068182,Parts per million,0.13863599999999998
Alabama,Birmingham,2014-05-02,Parts per billion,10.445833,Parts per million,0.030667000000000007,Parts per billion,0.954545,Parts per million,0.191818
Alabama,Birmingham,2014-05-03,Parts per billion,12.808333,Parts per million,0.030375,Parts per billion,0.5181819999999999,Parts per million,0.344091
Alabama,Birmingham,2014-05-04,Parts per billion,13.779167,Parts per million,0.036583,Parts per billion,0.8272729999999999,Parts per million,0.329091
Alabama,Birmingham,2014-05-05,Parts per billion,11.527273,Parts per million,0.040958,Parts per billion,0.82,Parts per million,0.2215
Alabama,Birmingham,2014-05-06,Parts per billion,13.941667,Parts per million,0.041,Parts per billion,0.772727,Parts per million,0.238182
Alabama,Birmingham,2014-05-07,Parts per billion,9.191667,Parts per million,0.040917,Parts per billion,1.918182,Parts per million,0.144706
Alabama,Birmingham,2014-05-08,Parts per billion,8.791667,Parts per million,0.038333,Parts per billion,1.209091,Parts per million,0.168182
Alabama,Birmingham,2014-05-09,Parts per billion,8.291667,Parts per million,0.024417,Parts per billion,0.836364,Parts per million,0.197273
Alabama,Birmingham,2014-05-10,Parts per billion,10.35,Parts per million,0.02175,Parts per billion,0.45,Parts per million,0.229091
Alabama,Birmingham,2014-05-11,Parts per billion,5.05,Parts per million,0.024458,Parts per billion,0.1,Parts per million,0.144091
Alabama,Birmingham,2014-05-12,Parts per billion,6.325,Parts per million,0.027917,Parts per billion,1.0,Parts per million,0.1845
Alabama,Birmingham,2014-05-13,Parts per billion,11.945833,Parts per million,0.029208,Parts per billion,2.313636,Parts per million,0.228182
Alabama,Birmingham,2014-05-14,Parts per billion,10.120833,Parts per million,0.021083,Parts per billion,0.45,Parts per million,0.182727
Alabama,Birmingham,2014-05-15,Parts per billion,4.929167,Parts per million,0.028042,Parts per billion,0.113636,Parts per million,0.148636
Alabama,Birmingham,2014-05-16,Parts per billion,13.7125,Parts per million,0.028625,Parts per billion,0.436364,Parts per million,0.31863600000000003
Alabama,Birmingham,2014-05-17,Parts per billion,10.0375,Parts per million,0.038208,Parts per billion,2.004545,Parts per million,0.241818
Alabama,Birmingham,2014-05-18,Parts per billion,5.925,Parts per million,0.028708,Parts per billion,1.063636,Parts per million,0.132273
Alabama,Birmingham,2014-05-19,Parts per billion,8.486364,Parts per million,0.0385,Parts per billion,1.42,Parts per million,0.1505
Alabama,Birmingham,2014-05-20,Parts per billion,8.091667,Parts per million,0.045792,Parts per billion,1.05,Parts per million,0.186364
Alabama,Birmingham,2014-05-21,Parts per billion,11.395833,Parts per million,0.037167,Parts per billion,0.959091,Parts per million,0.083889
Alabama,Birmingham,2014-05-22,Parts per billion,11.291667,Parts per million,0.032833,Parts per billion,0.372727,Parts per million,0.265455
Alabama,Birmingham,2014-05-23,Parts per billion,10.766667,Parts per million,0.033333,Parts per billion,0.15,Parts per million,0.189545
Alabama,Birmingham,2014-05-24,Parts per billion,11.729167,Parts per million,0.031,Parts per billion,2.354545,Parts per million,0.303636
Alabama,Birmingham,2014-05-25,Parts per billion,8.254167,Parts per million,0.032875,Parts per billion,2.55,Parts per million,0.269091
Alabama,Birmingham,2014-05-26,Parts per billion,6.675,Parts per million,0.042208,Parts per billion,1.745,Parts per million,0.16399999999999998
Alabama,Birmingham,2014-05-27,Parts per billion,5.7875,Parts per million,0.0405,Parts per billion,1.4636360000000002,Parts per million,0.200455
Alabama,Birmingham,2014-05-28,Parts per billion,7.554167,Parts per million,0.020917,Parts per billion,0.505,Parts per million,0.162273
Alabama,Birmingham,2014-05-29,Parts per billion,7.258333,Parts per million,0.015416999999999997,Parts per billion,0.3,Parts per million,0.114091
Alabama,Birmingham,2014-05-30,Parts per billion,7.533333,Parts per million,0.016833,Parts per billion,0.527273,Parts per million,0.119091
Alabama,Birmingham,2014-05-31,Parts per billion,5.591667,Parts per million,0.03,Parts per billion,0.286364,Parts per million,0.119091
Alabama,Birmingham,2014-06-01,Parts per billion,3.154167,Parts per million,0.029542,Parts per billion,0.345455,Parts per million,0.102727
Alabama,Birmingham,2014-06-02,Parts per billion,5.433333,Parts per million,0.032292,Parts per billion,4.05,Parts per million,0.1265
Alabama,Birmingham,2014-06-03,Parts per billion,9.35,Parts per million,0.027333,Parts per billion,0.318182,Parts per million,0.184118
Alabama,Birmingham,2014-06-04,Parts per billion,7.791666999999999,Parts per million,0.024667,Parts per billion,1.440909,Parts per million,0.147059
Alabama,Birmingham,2014-06-05,Parts per billion,5.758333,Parts per million,0.025417,Parts per billion,1.295455,Parts per million,0.191818
Alabama,Birmingham,2014-06-06,Parts per billion,11.3625,Parts per million,0.0205,Parts per billion,0.927273,Parts per million,0.181818
Alabama,Birmingham,2014-06-07,Parts per billion,5.675,Parts per million,0.0295,Parts per billion,2.45,Parts per million,0.157273
Alabama,Birmingham,2014-06-08,Parts per billion,7.491667,Parts per million,0.022667,Parts per billion,1.027273,Parts per million,0.151818
Alabama,Birmingham,2014-06-09,Parts per billion,6.108333,Parts per million,0.0265,Parts per billion,0.315,Parts per million,0.1175
Alabama,Birmingham,2014-06-10,Parts per billion,5.9625,Parts per million,0.024917,Parts per billion,0.105,Parts per million,0.102273
Alabama,Birmingham,2014-06-11,Parts per billion,9.716667,Parts per million,0.021542,Parts per billion,0.009091,Parts per million,0.195455
Alabama,Birmingham,2014-06-12,Parts per billion,9.041667,Parts per million,0.023417,Parts per billion,0.118182,Parts per million,0.193636
Alabama,Birmingham,2014-06-13,Parts per billion,8.0,Parts per million,0.030083,Parts per billion,0.281818,Parts per million,0.196364
Alabama,Birmingham,2014-06-14,Parts per billion,6.995833,Parts per million,0.029167,Parts per billion,2.427273,Parts per million,0.185909
Alabama,Birmingham,2014-06-15,Parts per billion,9.645833,Parts per million,0.030583,Parts per billion,1.968182,Parts per million,0.232273
Alabama,Birmingham,2014-06-16,Parts per billion,16.286364000000006,Parts per million,0.024083,Parts per billion,7.515,Parts per million,0.2695
Alabama,Birmingham,2014-06-17,Parts per billion,9.475,Parts per million,0.024083,Parts per billion,1.43,Parts per million,0.233636
Alabama,Birmingham,2014-06-18,Parts per billion,14.329167000000002,Parts per million,0.025458,Parts per billion,1.890909,Parts per million,0.345263
Alabama,Birmingham,2014-06-19,Parts per billion,12.5125,Parts per million,0.03075,Parts per billion,2.504545,Parts per million,0.33318200000000003
Alabama,Birmingham,2014-06-20,Parts per billion,10.066667,Parts per million,0.0235,Parts per billion,1.322727,Parts per million,0.246364
Alabama,Birmingham,2014-06-21,Parts per billion,6.8125,Parts per million,0.029375,Parts per billion,0.545455,Parts per million,0.206818
Alabama,Birmingham,2014-06-22,Parts per billion,7.3375,Parts per million,0.026792000000000003,Parts per billion,1.127273,Parts per million,0.122727
Alabama,Birmingham,2014-06-23,Parts per billion,9.016667,Parts per million,0.031708,Parts per billion,0.63,Parts per million,0.1325
Alabama,Birmingham,2014-06-24,Parts per billion,6.154167,Parts per million,0.022917,Parts per billion,0.7136359999999999,Parts per million,0.106818
Alabama,Birmingham,2014-06-25,Parts per billion,6.466667,Parts per million,0.02925,Parts per billion,1.190909,Parts per million,0.161364
Alabama,Birmingham,2014-06-26,Parts per billion,6.204167,Parts per million,0.016916999999999998,Parts per billion,0.340909,Parts per million,0.175
Alabama,Birmingham,2014-06-27,Parts per billion,7.35,Parts per million,0.01975,Parts per billion,0.345,Parts per million,0.210909
Alabama,Birmingham,2014-06-28,Parts per billion,6.2,Parts per million,0.024292,Parts per billion,0.695455,Parts per million,0.109091
Alabama,Birmingham,2014-06-29,Parts per billion,7.3375,Parts per million,0.013792,Parts per billion,0.836364,Parts per million,0.08136399999999999
Alabama,Birmingham,2014-06-30,Parts per billion,7.154545,Parts per million,0.014292,Parts per billion,0.26,Parts per million,0.1
Alabama,Birmingham,2014-07-07,Parts per billion,9.741667,Parts per million,0.0055,Parts per billion,0.405,Parts per million,0.184615
Alabama,Birmingham,2014-07-08,Parts per billion,7.341667,Parts per million,0.040842,Parts per billion,0.931579,Parts per million,0.187273
Alabama,Birmingham,2014-07-09,Parts per billion,7.7875,Parts per million,0.03,Parts per billion,0.368182,Parts per million,0.125
Alabama,Birmingham,2014-07-10,Parts per billion,5.029167,Parts per million,0.03325,Parts per billion,0.1,Parts per million,0.115909
Alabama,Birmingham,2014-07-11,Parts per billion,8.075,Parts per million,0.032667,Parts per billion,2.472727,Parts per million,0.179545
Alabama,Birmingham,2014-07-12,Parts per billion,12.141667,Parts per million,0.030125,Parts per billion,2.177273,Parts per million,0.310909
Alabama,Birmingham,2014-07-13,Parts per billion,11.833333,Parts per million,0.0265,Parts per billion,0.8136359999999999,Parts per million,0.224091
Alabama,Birmingham,2014-07-14,Parts per billion,7.169565,Parts per million,0.033708,Parts per billion,0.63,Parts per million,0.1535
Alabama,Birmingham,2014-07-15,Parts per billion,6.529167,Parts per million,0.026292000000000003,Parts per billion,0.018182,Parts per million,0.150526
Alabama,Birmingham,2014-07-16,Parts per billion,4.266667,Parts per million,0.031375,Parts per billion,0.381818,Parts per million,0.105909
Alabama,Birmingham,2014-07-17,Parts per billion,6.445833,Parts per million,0.032583,Parts per billion,1.181818,Parts per million,0.130455
Alabama,Birmingham,2014-07-18,Parts per billion,14.45,Parts per million,0.024208,Parts per billion,1.740909,Parts per million,0.186364
Alabama,Birmingham,2014-07-19,Parts per billion,3.733333,Parts per million,0.018417,Parts per billion,0.181818,Parts per million,0.113182
Alabama,Birmingham,2014-07-20,Parts per billion,5.845833,Parts per million,0.019083000000000003,Parts per billion,0.627273,Parts per million,0.152727
Alabama,Birmingham,2014-07-21,Parts per billion,10.4,Parts per million,0.0225,Parts per billion,1.67,Parts per million,0.19
Alabama,Birmingham,2014-07-22,Parts per billion,6.041667,Parts per million,0.021,Parts per billion,0.519048,Parts per million,0.110455
Alabama,Birmingham,2014-07-23,Parts per billion,11.4125,Parts per million,0.022958000000000003,Parts per billion,1.009091,Parts per million,0.190909
Alabama,Birmingham,2014-07-24,Parts per billion,7.295833,Parts per million,0.029333,Parts per billion,0.545455,Parts per million,0.185909
Alabama,Birmingham,2014-07-25,Parts per billion,10.233333,Parts per million,0.02725,Parts per billion,0.6772729999999999,Parts per million,0.208182
Alabama,Birmingham,2014-07-26,Parts per billion,10.8,Parts per million,0.02725,Parts per billion,1.540909,Parts per million,0.280455
Alabama,Birmingham,2014-07-27,Parts per billion,6.8125,Parts per million,0.026708,Parts per billion,0.704545,Parts per million,0.215
Alabama,Birmingham,2014-07-28,Parts per billion,3.1227270000000003,Parts per million,0.030958,Parts per billion,0.215,Parts per million,0.1125
Alabama,Birmingham,2014-07-29,Parts per billion,4.758333,Parts per million,0.031333,Parts per billion,0.45,Parts per million,0.1635
Alabama,Birmingham,2014-07-30,Parts per billion,8.495833,Parts per million,0.034375,Parts per billion,1.245455,Parts per million,0.204091
Alabama,Birmingham,2014-07-31,Parts per billion,8.279167,Parts per million,0.037208,Parts per billion,2.618182,Parts per million,0.193636
Alabama,Birmingham,2014-08-01,Parts per billion,7.141667,Parts per million,0.03575,Parts per billion,2.045455,Parts per million,0.161364
Alabama,Birmingham,2014-08-02,Parts per billion,6.508333,Parts per million,0.030958,Parts per billion,1.290909,Parts per million,0.201364
Alabama,Birmingham,2014-08-03,Parts per billion,8.9375,Parts per million,0.028792,Parts per billion,3.436364,Parts per million,0.179545
Alabama,Birmingham,2014-08-04,Parts per billion,12.85,Parts per million,0.038353,Parts per billion,3.875,Parts per million,0.2095
Alabama,Birmingham,2014-08-05,Parts per billion,16.591667,Parts per million,0.03575,Parts per billion,3.565,Parts per million,0.24
Alabama,Birmingham,2014-08-06,Parts per billion,14.579167000000002,Parts per million,0.026688,Parts per billion,1.913636,Parts per million,0.30545500000000003
Alabama,Birmingham,2014-08-07,Parts per billion,14.975,Parts per million,0.03725,Parts per billion,8.440909,Parts per million,0.269091
Alabama,Birmingham,2014-08-08,Parts per billion,13.3375,Parts per million,0.025417,Parts per billion,2.522727,Parts per million,0.270909
Alabama,Birmingham,2014-08-09,Parts per billion,6.9583330000000005,Parts per million,0.023042,Parts per billion,0.4727270000000001,Parts per million,0.16863599999999998
Alabama,Birmingham,2014-08-10,Parts per billion,5.454167,Parts per million,0.0245,Parts per billion,0.554545,Parts per million,0.144545
Alabama,Birmingham,2014-08-11,Parts per billion,6.4,Parts per million,0.022,Parts per billion,0.375,Parts per million,0.16
Alabama,Birmingham,2014-08-12,Parts per billion,3.583333,Parts per million,0.030125,Parts per billion,0.1,Parts per million,0.148947
Alabama,Birmingham,2014-08-13,Parts per billion,5.283333,Parts per million,0.033583,Parts per billion,0.409091,Parts per million,0.163182
Alabama,Birmingham,2014-08-14,Parts per billion,8.479167,Parts per million,0.031875,Parts per billion,0.363636,Parts per million,0.215
Alabama,Birmingham,2014-08-15,Parts per billion,14.016667000000002,Parts per million,0.027708,Parts per billion,5.1272730000000015,Parts per million,0.275455
Alabama,Birmingham,2014-08-16,Parts per billion,14.220833,Parts per million,0.025167,Parts per billion,4.272727,Parts per million,0.338636
Alabama,Birmingham,2014-08-17,Parts per billion,9.054167,Parts per million,0.02375,Parts per billion,1.4636360000000002,Parts per million,0.202273
Alabama,Birmingham,2014-08-18,Parts per billion,6.9,Parts per million,0.013388999999999998,Parts per billion,0.705,Parts per million,0.1625
Alabama,Birmingham,2014-08-19,Parts per billion,9.258333,Parts per million,0.02075,Parts per billion,0.45,Parts per million,0.192273
Alabama,Birmingham,2014-08-20,Parts per billion,8.879167,Parts per million,0.01975,Parts per billion,0.938095,Parts per million,0.178182
Alabama,Birmingham,2014-08-21,Parts per billion,10.258333,Parts per million,0.022958000000000003,Parts per billion,1.1,Parts per million,0.201818
Alabama,Birmingham,2014-08-22,Parts per billion,10.633333,Parts per million,0.016958,Parts per billion,0.5,Parts per million,0.208636
Alabama,Birmingham,2014-08-23,Parts per billion,6.233333,Parts per million,0.024625,Parts per billion,1.086364,Parts per million,0.194091
Alabama,Birmingham,2014-08-24,Parts per billion,3.5375,Parts per million,0.028958,Parts per billion,1.445455,Parts per million,0.12
Alabama,Birmingham,2014-08-25,Parts per billion,8.545455,Parts per million,0.028875,Parts per billion,1.82,Parts per million,0.1625
Alabama,Birmingham,2014-08-26,Parts per billion,9.716667,Parts per million,0.031889,Parts per billion,2.322727,Parts per million,0.183684
Alabama,Birmingham,2014-08-27,Parts per billion,15.091667,Parts per million,0.03275,Parts per billion,9.1,Parts per million,0.292727
Alabama,Birmingham,2014-08-28,Parts per billion,14.925,Parts per million,0.036542000000000005,Parts per billion,6.268182,Parts per million,0.272273
Alabama,Birmingham,2014-08-29,Parts per billion,14.758333,Parts per million,0.032958,Parts per billion,3.318182,Parts per million,0.293636
Alabama,Birmingham,2014-08-30,Parts per billion,6.1375,Parts per million,0.020083,Parts per billion,0.5818180000000001,Parts per million,0.181364
Alabama,Birmingham,2014-08-31,Parts per billion,7.2875,Parts per million,0.010875,Parts per billion,0.540909,Parts per million,0.17
Alabama,Birmingham,2014-09-01,Parts per billion,7.304167,Parts per million,0.015,Parts per billion,1.61,Parts per million,0.1995
Alabama,Birmingham,2014-09-02,Parts per billion,6.995833,Parts per million,0.017166999999999998,Parts per billion,1.325,Parts per million,0.238182
Alabama,Birmingham,2014-09-03,Parts per billion,7.529167,Parts per million,0.024167,Parts per billion,0.386364,Parts per million,0.146818
Alabama,Birmingham,2014-09-04,Parts per billion,11.520833,Parts per million,0.019375,Parts per billion,0.354545,Parts per million,0.183182
Alabama,Birmingham,2014-09-05,Parts per billion,13.929167,Parts per million,0.018792,Parts per billion,1.931818,Parts per million,0.218182
Alabama,Birmingham,2014-09-06,Parts per billion,8.933333,Parts per million,0.030458,Parts per billion,3.931818,Parts per million,0.206364
Alabama,Birmingham,2014-09-07,Parts per billion,3.3875,Parts per million,0.028542,Parts per billion,1.886364,Parts per million,0.136364
Alabama,Birmingham,2014-09-08,Parts per billion,10.118182,Parts per million,0.028083,Parts per billion,2.21,Parts per million,0.191
Alabama,Birmingham,2014-09-09,Parts per billion,10.166667,Parts per million,0.024167,Parts per billion,4.368182,Parts per million,0.140526
Alabama,Birmingham,2014-09-10,Parts per billion,5.745833,Parts per million,0.023833,Parts per billion,0.613636,Parts per million,0.127727
Alabama,Birmingham,2014-09-11,Parts per billion,9.0625,Parts per million,0.017375,Parts per billion,0.759091,Parts per million,0.15454500000000002
Alabama,Birmingham,2014-09-12,Parts per billion,8.654167,Parts per million,0.021333,Parts per billion,1.168182,Parts per million,0.17136400000000002
Alabama,Birmingham,2014-09-13,Parts per billion,2.333333,Parts per million,0.021333,Parts per billion,0.090909,Parts per million,0.12
Alabama,Birmingham,2014-09-14,Parts per billion,4.625,Parts per million,0.022125,Parts per billion,4.45,Parts per million,0.158182
Alabama,Birmingham,2014-09-15,Parts per billion,8.716667,Parts per million,0.017333,Parts per billion,0.535,Parts per million,0.171
Alabama,Birmingham,2014-09-16,Parts per billion,10.729167,Parts per million,0.019583,Parts per billion,0.72,Parts per million,0.23545500000000005
Alabama,Birmingham,2014-09-17,Parts per billion,6.670833,Parts per million,0.024042,Parts per billion,0.818182,Parts per million,0.121364
Alabama,Birmingham,2014-09-18,Parts per billion,15.883333,Parts per million,0.024917,Parts per billion,3.3090910000000004,Parts per million,0.176818
Alabama,Birmingham,2014-09-19,Parts per billion,7.804167,Parts per million,0.032125,Parts per billion,1.259091,Parts per million,0.174545
Alabama,Birmingham,2014-09-20,Parts per billion,8.141667,Parts per million,0.025375,Parts per billion,0.5727270000000001,Parts per million,0.19
Alabama,Birmingham,2014-09-21,Parts per billion,7.854166999999999,Parts per million,0.029042,Parts per billion,1.090909,Parts per million,0.237273
Alabama,Birmingham,2014-09-22,Parts per billion,4.790476,Parts per million,0.030833,Parts per billion,0.481818,Parts per million,0.115455
Alabama,Birmingham,2014-09-23,Parts per billion,6.9,Parts per million,0.036583,Parts per billion,1.790909,Parts per million,0.13631600000000002
